R DR OTAVIO SANTOS;ATROPELAMENTO;20090731 20:30;SEXTA-FEIRA;3;0;0;0;1;0;0;0;0;0;0;0;0;BOM;NOITE;NORTE
AV DA SERRARIA;COLISAO;20090731 20:30;SEXTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;NOITE;SUL
R DONA ADDA MASCARENHAS DE MORAES;ABALROAMENTO;20090731 20:50;SEXTA-FEIRA;1;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;NORTE
R MARIANO DE MATOS;ATROPELAMENTO;20090731 21:15;SEXTA-FEIRA;1;0;0;0;0;1;0;0;0;0;0;0;0;BOM;NOITE;SUL
AV DELMAR ROCHA BARBOSA;COLISAO;20090731 21:20;SEXTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;NORTE
R CAIRU;ABALROAMENTO;20090731 22:36;SEXTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;NOITE;NORTE
R A VILA FATIMA-PINTO;ABALROAMENTO;20090731 23:00;SEXTA-FEIRA;1;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
AV ASSIS BRASIL;CHOQUE;20090731 23:40;SEXTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;NORTE
AV INDEPENDENCIA;ABALROAMENTO;20090801 00:20;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;NOITE;CENTRO
AV PRINCESA ISABEL;ABALROAMENTO;20090801 02:10;SABADO;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;NOITE;LESTE
AV IPIRANGA;ABALROAMENTO;20090801 04:10;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;CENTRO
R VALPARAISO;CHOQUE;20090801 05:00;SABADO;5;0;0;0;1;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
AV NONOAI;CHOQUE;20090801 05:00;SABADO;2;0;0;0;1;0;0;0;0;0;0;0;0;BOM;NOITE;SUL
AV PROTASIO ALVES;ABALROAMENTO;20090801 05:10;SABADO;3;0;0;0;1;1;0;0;0;0;0;0;0;BOM;NOITE;LESTE
AV CRISTOVAO COLOMBO;ABALROAMENTO;20090801 05:30;SABADO;1;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;NORTE
AV FRANCISCO MASSENA VIEIRA;COLISAO;20090801 07:30;SABADO;3;0;0;0;1;0;0;1;0;0;0;0;0;CHUVOSO;DIA;SUL
R PEDRO IVO;COLISAO;20090801 07:45;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;LESTE
AV CEL APARICIO BORGES;ABALROAMENTO;20090801 08:00;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;LESTE
AV SATURNINO DE BRITO;COLISAO;20090801 08:10;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;LESTE
AV BENTO GONCALVES;CHOQUE;20090801 09:00;SABADO;0;0;0;0;1;0;0;0;0;1;0;0;0;NUBLADO;DIA;LESTE
AV FARRAPOS;ABALROAMENTO;20090801 09:28;SABADO;0;0;0;0;2;0;0;0;0;1;0;0;0;NUBLADO;DIA;NORTE
AV CACAPAVA;COLISAO;20090801 09:50;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;LESTE
R DOS MAIAS;ABALROAMENTO;20090801 10:00;SABADO;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;NORTE
R DONA PAULINA;COLISAO;20090801 10:00;SABADO;0;0;0;0;0;0;0;1;0;1;0;0;0;BOM;DIA;SUL
R DUQUE DE CAXIAS;ABALROAMENTO;20090801 10:10;SABADO;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;CENTRO
R VOLUNTARIOS DA PATRIA;ATROPELAMENTO;20090801 11:39;SABADO;1;0;0;0;0;1;0;0;0;0;0;0;0;BOM;DIA;CENTRO
AV LAVRAS;COLISAO;20090801 11:45;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;LESTE
R JOAO ALFREDO;COLISAO;20090801 12:00;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;CENTRO
AV TERESOPOLIS;COLISAO;20090801 12:00;SABADO;0;0;0;0;1;0;0;1;0;0;0;0;0;NUBLADO;DIA;SUL
AV MONTE CRISTO;ABALROAMENTO;20090801 13:00;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;SUL
ESTR JOAO VEDANA;COLISAO;20090801 13:00;SABADO;0;0;0;0;1;0;0;0;0;1;0;0;0;NUBLADO;DIA;SUL
R CORREA DE MELO;COLISAO;20090801 13:14;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
AV JOSE BONIFACIO;EVENTUAL;20090801 13:40;SABADO;0;0;0;0;1;0;0;0;0;0;0;0;0;NUBLADO;DIA;CENTRO
AV PLINIO KROEFF;ABALROAMENTO;20090801 14:00;SABADO;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;NORTE
AV GOETHE;ABALROAMENTO;20090801 14:00;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;LESTE
R CEL NEVES;COLISAO;20090801 14:00;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;SUL
AV LOUREIRO DA SILVA;ABALROAMENTO;20090801 14:12;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;CENTRO
AV SERTORIO;COLISAO;20090801 15:45;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
R VICENTE DA FONTOURA;ABALROAMENTO;20090801 16:44;SABADO;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;LESTE
AV EDGAR PIRES DE CASTRO;ABALROAMENTO;20090801 19:02;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;SUL
AV PROF PAULA SOARES;COLISAO;20090801 19:15;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;NORTE
AV IJUI;ATROPELAMENTO;20090801 19:53;SABADO;1;0;0;0;1;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
AV PLINIO BRASIL MILANO;ABALROAMENTO;20090801 20:10;SABADO;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;NOITE;NORTE
AV BENTO GONCALVES;ABALROAMENTO;20090801 20:25;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
AV PROF OSCAR PEREIRA;ATROPELAMENTO;20090801 20:28;SABADO;2;0;0;0;3;0;0;0;0;0;0;0;0;BOM;NOITE;SUL
AV BALTAZAR DE OLIVEIRA GARCIA;COLISAO;20090801 20:45;SABADO;2;0;0;0;2;0;0;0;0;0;1;0;0;BOM;NOITE;NORTE
AV GOMES DE CARVALHO;CAPOTAGEM;20090801 21:25;SABADO;1;0;0;0;1;0;0;0;0;0;0;0;0;BOM;NOITE;NORTE
R DR TIMOTEO;CHOQUE;20090801 22:30;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;LESTE
AV ASSIS BRASIL;COLISAO;20090801 22:50;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;NORTE
AV IPIRANGA;COLISAO;20090801 23:00;SABADO;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
AV PROF OSCAR PEREIRA;ABALROAMENTO;20090801 23:00;SABADO;0;0;0;0;1;0;0;0;0;0;1;0;0;BOM;NOITE;SUL
AV PROTASIO ALVES;ATROPELAMENTO;20090801 23:55;SABADO;1;0;0;0;1;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
AV BENTO GONCALVES;ABALROAMENTO;20090802 00:05;DOMINGO;2;0;0;0;0;1;0;1;0;0;0;0;0;BOM;NOITE;LESTE
AV ANTONIO CARVALHO;COLISAO;20090802 00:15;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;LESTE
AV DR NILO PECANHA;ABALROAMENTO;20090802 00:20;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;LESTE
R OSCAR SCHNEIDER;ABALROAMENTO;20090802 01:00;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;SUL
R JOAO ALFREDO;ABALROAMENTO;20090802 01:15;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;CENTRO
AV PROTASIO ALVES;CAPOTAGEM;20090802 01:20;DOMINGO;2;0;0;0;1;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
AV DR NILO PECANHA;ABALROAMENTO;20090802 01:35;DOMINGO;0;0;0;0;1;1;0;0;0;0;0;0;0;CHUVOSO;NOITE;LESTE
AV LOUREIRO DA SILVA;ABALROAMENTO;20090802 01:55;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;CENTRO
AV PROTASIO ALVES;COLISAO;20090802 03:00;DOMINGO;2;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;LESTE
R JOAQUIM SILVEIRA;CHOQUE;20090802 04:20;DOMINGO;0;0;0;0;1;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;NORTE
R MARIANTE;COLISAO;20090802 04:40;DOMINGO;2;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;LESTE
R MOSTARDEIRO;COLISAO;20090802 05:00;DOMINGO;1;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
R JOSE DO PATROCINIO;ABALROAMENTO;20090802 05:00;DOMINGO;0;0;0;0;1;1;0;0;0;0;0;0;0;CHUVOSO;NOITE;CENTRO
R SAO LUIZ;ABALROAMENTO;20090802 05:30;DOMINGO;2;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
AV BENJAMIN CONSTANT;EVENTUAL;20090802 05:40;DOMINGO;0;0;0;0;1;0;0;0;0;0;0;0;0;BOM;NOITE;NORTE
AV DA AZENHA;ABALROAMENTO;20090802 05:40;DOMINGO;0;0;0;0;1;0;0;0;0;1;0;0;0;CHUVOSO;NOITE;CENTRO
AV IPIRANGA;COLISAO;20090802 06:15;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;LESTE
AV BENTO GONCALVES;COLISAO;20090802 06:50;DOMINGO;0;0;0;0;1;0;0;0;1;0;0;0;0;CHUVOSO;DIA;LESTE
R GUADALAJARA;CHOQUE;20090802 07:45;DOMINGO;0;0;0;0;1;0;0;0;0;0;0;0;0;CHUVOSO;DIA;LESTE
AV DA SERRARIA;ABALROAMENTO;20090802 09:30;DOMINGO;3;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;SUL
R VALPARAISO;ABALROAMENTO;20090802 12:10;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;LESTE
AV ALCIDES MAIA;COLISAO;20090802 12:22;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;NORTE
R DEMETRIO RIBEIRO;ABALROAMENTO;20090802 13:35;DOMINGO;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;CENTRO
AV BALTAZAR DE OLIVEIRA GARCIA;ABALROAMENTO;20090802 13:45;DOMINGO;0;0;0;0;1;0;0;1;0;0;0;0;0;BOM;DIA;NORTE
R BARAO DO GRAVATAI;ABALROAMENTO;20090802 13:45;DOMINGO;0;0;0;0;1;1;0;0;0;0;0;0;0;NUBLADO;DIA;CENTRO
AV MANOEL ELIAS;COLISAO;20090802 14:00;DOMINGO;0;0;0;0;1;0;0;0;0;0;1;0;0;NUBLADO;DIA;LESTE
AV PROTASIO ALVES;COLISAO;20090802 15:30;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;LESTE
AV IPIRANGA;ABALROAMENTO;20090802 15:35;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;LESTE
R DEMETRIO RIBEIRO;ABALROAMENTO;20090802 15:40;DOMINGO;2;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;CENTRO
AV BENTO GONCALVES;COLISAO;20090802 15:45;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;LESTE
AV PROTASIO ALVES;ABALROAMENTO;20090802 16:00;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV OSVALDO ARANHA;ABALROAMENTO;20090802 16:10;DOMINGO;0;0;0;0;1;1;0;0;0;0;0;0;0;NUBLADO;DIA;CENTRO
ESTR JOAO DE OLIVEIRA REMIAO;ABALROAMENTO;20090802 16:30;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;LESTE
AV BORGES DE MEDEIROS;COLISAO;20090802 16:36;DOMINGO;0;0;0;0;1;0;0;0;1;0;0;0;0;CHUVOSO;DIA;SUL
ESTR JORGE PEREIRA NUNES;COLISAO;20090802 17:10;DOMINGO;0;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;SUL
AV ASSIS BRASIL;ABALROAMENTO;20090802 17:15;DOMINGO;0;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;NORTE
R BARAO DE TEFFE;ABALROAMENTO;20090802 17:21;DOMINGO;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;DIA;SUL
R JOSE DO PATROCINIO;CHOQUE;20090802 17:40;DOMINGO;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;DIA;CENTRO
AV WENCESLAU ESCOBAR;ABALROAMENTO;20090802 17:40;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;SUL
AV PROTASIO ALVES;CHOQUE;20090802 19:05;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
AV PROF OSCAR PEREIRA;ABALROAMENTO;20090802 19:25;DOMINGO;1;0;0;0;0;0;0;0;0;0;1;0;0;BOM;NOITE;SUL
AV ICARAI;COLISAO;20090802 19:35;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;NOITE;SUL
R TEN ALPOIM;COLISAO;20090802 20:00;DOMINGO;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
R DIDIA JARDIM PINTO;ATROPELAMENTO;20090802 20:16;DOMINGO;2;0;0;0;1;0;0;0;0;0;0;0;0;BOM;NOITE;NORTE
AV PROTASIO ALVES;COLISAO;20090802 20:50;DOMINGO;1;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
AV OTTO NIEMEYER;COLISAO;20090802 21:00;DOMINGO;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;NOITE;SUL
R PADRE CHAGAS;ABALROAMENTO;20090802 22:35;DOMINGO;0;0;0;0;3;0;0;0;0;0;0;0;0;NUBLADO;NOITE;LESTE
AV IPIRANGA;CHOQUE;20090803 05:00;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;LESTE
R SIQUEIRA CAMPOS;COLISAO;20090803 06:00;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;CENTRO
AV DO FORTE;ABALROAMENTO;20090803 07:30;SEGUNDA-FEIRA;0;0;0;0;5;0;0;0;0;0;0;0;0;NUBLADO;DIA;NORTE
AV SERTORIO;ABALROAMENTO;20090803 07:37;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;0;0;1;0;0;CHUVOSO;DIA;NORTE
AV PRINCESA ISABEL;ABALROAMENTO;20090803 08:00;SEGUNDA-FEIRA;1;0;0;0;0;1;0;0;0;0;1;0;0;BOM;DIA;LESTE
R VOLUNTARIOS DA PATRIA;COLISAO;20090803 08:10;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;NORTE
AV IPIRANGA;COLISAO;20090803 08:15;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;CENTRO
AV ASSIS BRASIL;COLISAO;20090803 08:30;SEGUNDA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;NORTE
R DR PEREIRA NETO;EVENTUAL;20090803 08:30;SEGUNDA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;SUL
R DONA AUGUSTA;ABALROAMENTO;20090803 08:45;SEGUNDA-FEIRA;1;0;0;0;1;0;0;0;0;1;0;0;0;BOM;DIA;SUL
AV ASSIS BRASIL;ABALROAMENTO;20090803 08:50;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;NORTE
R SANTA FLORA;CHOQUE;20090803 09:10;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;SUL
R BERTHOLDO MARIO THEBICH;ABALROAMENTO;20090803 09:35;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;NORTE
R CASEMIRO DE ABREU;CHOQUE;20090803 10:00;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;0;0;0;0;0;CHUVOSO;DIA;SUL
AV SALVADOR LEAO;ABALROAMENTO;20090803 10:15;SEGUNDA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;NORTE
R VOLUNTARIOS DA PATRIA;COLISAO;20090803 10:20;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;NORTE
R GEN LIMA E SILVA;ABALROAMENTO;20090803 10:50;SEGUNDA-FEIRA;2;0;0;0;1;1;0;0;0;0;0;0;0;BOM;DIA;CENTRO
AV ASSIS BRASIL;COLISAO;20090803 11:00;SEGUNDA-FEIRA;0;0;0;0;0;1;0;0;0;1;0;0;0;NUBLADO;DIA;NORTE
R ENG OSCAR DE OLIVEIRA RAMOS;ABALROAMENTO;20090803 11:00;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;0;0;1;0;0;NUBLADO;DIA;LESTE
AV IPIRANGA;ABALROAMENTO;20090803 11:20;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;CHUVOSO;DIA;LESTE
AV PORTO ALEGRE;ABALROAMENTO;20090803 11:20;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;CHUVOSO;DIA;SUL
AV DR NILO PECANHA;ABALROAMENTO;20090803 11:35;SEGUNDA-FEIRA;0;0;0;0;0;0;0;0;1;1;0;0;0;NUBLADO;DIA;NORTE
R FELIZARDO FURTADO;ABALROAMENTO;20090803 11:53;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;LESTE
R SAPE;ABALROAMENTO;20090803 12:00;SEGUNDA-FEIRA;0;0;0;0;0;0;0;0;2;0;0;0;0;NUBLADO;DIA;NORTE
R CAPITAO MANOEL POZO BRAVO;CHOQUE;20090803 12:00;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;LESTE
AV OTTO NIEMEYER;ABALROAMENTO;20090803 12:05;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;SUL
AV DAS INDUSTRIAS;ABALROAMENTO;20090803 12:11;SEGUNDA-FEIRA;0;0;0;0;0;1;0;0;0;1;0;0;0;NUBLADO;DIA;NORTE
R MARIO TAVARES DE SOUZA;ABALROAMENTO;20090803 12:30;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;0;0;1;0;0;CHUVOSO;DIA;LESTE
R SARMENTO LEITE;ABALROAMENTO;20090803 12:45;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;1;0;0;0;NUBLADO;DIA;CENTRO
AV EDGAR PIRES DE CASTRO;COLISAO;20090803 12:50;SEGUNDA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;SUL
AV CRUZ ALTA;EVENTUAL;20090803 13:00;SEGUNDA-FEIRA;0;0;0;0;0;0;0;0;0;0;0;0;0;BOM;DIA;SUL
AV FARRAPOS;COLISAO;20090803 13:15;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;NUBLADO;DIA;NORTE
R CAIRU;ABALROAMENTO;20090803 13:15;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;NORTE
AV LUIZ MANOEL GONZAGA;ABALROAMENTO;20090803 13:20;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;LESTE
R JOSE DE ALENCAR;ABALROAMENTO;20090803 13:20;SEGUNDA-FEIRA;0;0;0;0;3;0;0;0;0;0;0;0;0;BOM;DIA;SUL
AV FARRAPOS;ABALROAMENTO;20090803 13:25;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;1;0;0;0;0;NUBLADO;DIA;NORTE
AV ROCIO;ABALROAMENTO;20090803 13:25;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;CHUVOSO;DIA;LESTE
R DR PEREIRA NETO;COLISAO;20090803 14:00;SEGUNDA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;SUL
R VINTE CINCO DE JULHO;COLISAO;20090803 14:20;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;NORTE
R BARAO DE ITAQUI;COLISAO;20090803 14:30;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
AV IPIRANGA;COLISAO;20090803 14:30;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV CRISTOVAO COLOMBO;ABALROAMENTO;20090803 14:50;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;NORTE
AV IPIRANGA;COLISAO;20090803 14:59;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;CENTRO
AV CRISTOVAO COLOMBO;ABALROAMENTO;20090803 15:00;SEGUNDA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;NORTE
AV IPIRANGA;COLISAO;20090803 15:00;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;CENTRO
R JACINTO GOMES;ABALROAMENTO;20090803 15:08;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;CENTRO
R CEL FEIJO;ABALROAMENTO;20090803 15:30;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
R MARIANO DE MATOS;ABALROAMENTO;20090803 15:45;SEGUNDA-FEIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;CHUVOSO;DIA;SUL
R DONA EUGENIA;ABALROAMENTO;20090803 16:20;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV DO FORTE;COLISAO;20090803 16:30;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
AV DO FORTE;ABALROAMENTO;20090803 17:00;SEGUNDA-FEIRA;0;0;0;0;0;0;0;0;0;1;1;0;0;BOM;DIA;NORTE
R ZEFERINO DIAS;ABALROAMENTO;20090803 17:15;SEGUNDA-FEIRA;0;0;0;0;0;0;0;1;0;1;0;0;0;NUBLADO;DIA;NORTE
AV ASSIS BRASIL;ABALROAMENTO;20090803 17:15;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;BOM;DIA;NORTE
R JOSE DE ALENCAR;ABALROAMENTO;20090803 17:30;SEGUNDA-FEIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;DIA;SUL
AV MAUA;CHOQUE;20090803 18:00;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;CENTRO
AV FARRAPOS;COLISAO;20090803 18:01;SEGUNDA-FEIRA;0;0;0;0;2;0;1;0;0;0;0;0;0;BOM;NOITE;NORTE
AV SERTORIO;COLISAO;20090803 18:18;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;NORTE
AV AURELIANO DE FIGUEIREDO PINTO;ABALROAMENTO;20090803 18:30;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;CENTRO
R JOSE DE ALENCAR;COLISAO;20090803 18:34;SEGUNDA-FEIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;NOITE;SUL
AV SERTORIO;ABALROAMENTO;20090803 18:40;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;NORTE
AV PRESIDENTE FRANKLIN ROOSEVELT;ABALROAMENTO;20090803 18:40;SEGUNDA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;NOITE;NORTE
R JOAO GUIMARAES;COLISAO;20090803 20:15;SEGUNDA-FEIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;NOITE;LESTE
R SEPE TIARAJU;COLISAO;20090803 22:35;SEGUNDA-FEIRA;2;0;0;0;1;0;0;0;0;0;1;0;0;BOM;NOITE;SUL
R BANCO INGLES;ABALROAMENTO;20090803 22:45;SEGUNDA-FEIRA;1;0;0;0;0;1;0;0;0;0;1;0;0;BOM;NOITE;SUL
AV PROTASIO ALVES;COLISAO;20090804 07:20;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV MAUA;ABALROAMENTO;20090804 08:00;TERCA-FEIRA;0;0;0;0;0;0;0;1;0;1;0;0;0;NUBLADO;DIA;CENTRO
AV DA CAVALHADA;CHOQUE;20090804 08:23;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;SUL
AV TERESOPOLIS;ATROPELAMENTO;20090804 08:30;TERCA-FEIRA;2;0;0;0;1;0;0;0;0;0;0;0;0;BOM;DIA;SUL
R CRUZEIRO DO SUL;COLISAO;20090804 08:40;TERCA-FEIRA;1;0;0;0;0;0;0;0;0;1;1;0;0;BOM;DIA;SUL
AV PROTASIO ALVES;COLISAO;20090804 09:00;TERCA-FEIRA;0;0;0;0;2;1;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV BENTO GONCALVES;COLISAO;20090804 09:10;TERCA-FEIRA;0;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;LESTE
R SARMENTO LEITE;COLISAO;20090804 09:10;TERCA-FEIRA;0;0;0;0;3;0;0;0;0;0;0;0;0;BOM;DIA;CENTRO
AV CEL APARICIO BORGES;COLISAO;20090804 09:17;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV BENTO GONCALVES;QUEDA;20090804 09:30;TERCA-FEIRA;1;0;0;0;0;0;0;0;0;0;1;0;0;BOM;DIA;LESTE
AV IPIRANGA;COLISAO;20090804 09:30;TERCA-FEIRA;0;0;0;0;4;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
